全国地方公共団体コード,ID,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,標高,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,市区町村コード,地方公共団体名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,,想定収容人数,対象となる町会・自治会,URL,画像,画像_ライセンス,備考
382019,E3820100472201,松山商業高等学校第２グラウンド,マツヤマショウギョウコウトウガッコウダイニグラウンド,,382019,,愛媛県松山市南斎院町乙11-2外,,,,,,33.8456354,132.7332534,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,,,"18,200 ",,,,,
382019,E3820100182201,愛媛大学山越運動場,エヒメダイガクヤマゴエウンドウジョウ,,382019,,愛媛県松山市山越4-11-10,,,,,,33.86216559,132.7544919,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,,,"60,100 ",,,,,
382019,E3820100089201,松山大学久万ノ台グラウンド,マツヤマダイガククマノダイグラウンド,,382019,,愛媛県松山市久万ﾉ台1644,,,,,,33.86474775,132.7376076,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,,,"46,200 ",,,,,
382019,E3820100069201,松山少年鑑別所敷地内駐車場,マツヤマショウネンカンベツショシキチナイチュウシャジョウ,,382019,,愛媛県松山市吉野町3860,,,,,,33.86059885,132.7340332,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,,,970 ,,,,,
382019,E3820100384201,長師グラウンド,ナガシグラウンド,,382019,,愛媛県松山市長師156-1,,,,,,33.9571415,132.6252388,,,,,,,,382019,愛媛県松山市,1,1,,1,,,,,,,"1,400 ",,,,,
382019,E3820100661201,西中港多目的広場,ニシナカコウタモクテキヒロバ,,382019,,愛媛県松山市饒甲147-1,,,,,,33.98420823,132.6051973,,,,,,,,382019,愛媛県松山市,1,,,1,1,,,,,,"2,496 ",,,,,
382019,E3820100480201,番町小学校グラウンド,バンチョウショウガッコウグラウンド,,382019,,愛媛県松山市二番町4-6-1,,,,,,33.83917905,132.7663793,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"6,516 ",,,,,
382019,E3820100528201,東雲小学校グラウンド,シノノメショウガッコウグラウンド,,382019,,愛媛県松山市文京町2-1,,,,,,33.84931674,132.7747155,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"6,241 ",,,,,
382019,E3820100440201,八坂小学校グラウンド,ヤサカショウガッコウグラウンド,,382019,,愛媛県松山市湯渡町4-20,,,,,,33.83927572,132.7823088,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"7,695 ",,,,,
382019,E3820100222201,素鵞小学校グラウンド,ソガショウガッコウグラウンド,,382019,,愛媛県松山市小坂1-4-48,,,,,,33.83421725,132.7798746,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"7,229 ",,,,,
382019,E3820100403201,雄郡小学校グラウンド,ユウグンショウガッコウグラウンド,,382019,,愛媛県松山市土橋町1,,,,,,33.8318661,132.7581863,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"6,918 ",,,,,
382019,E3820100399201,双葉小学校グラウンド,フタバショウガッコウグラウンド,,382019,,愛媛県松山市土居田町123-3,,,,,,33.82343493,132.7534552,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"9,376 ",,,,,
382019,E3820100268201,たちばな小学校グラウンド,タチバナショウガッコウグラウンド,,382019,,愛媛県松山市針田町209-1,,,,,,33.82296491,132.7340215,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"12,378 ",,,,,
382019,E3820100308201,新玉小学校グラウンド,アラタマショウガッコウグラウンド,,382019,,愛媛県松山市千舟町8-89,,,,,,33.83620032,132.7538595,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"8,997 ",,,,,
382019,E3820100092201,味酒小学校グラウンド,ミサケショウガッコウグラウンド,,382019,,愛媛県松山市宮西2-2-21,,,,,,33.84763794,132.7533506,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"5,503 ",,,,,
382019,E3820100283201,清水小学校グラウンド,シミズショウガッコウグラウンド,,382019,,愛媛県松山市清水町3-15,,,,,,33.85199769,132.7679934,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"6,950 ",,,,,
382019,E3820100181201,姫山小学校グラウンド,ヒメヤマショウガッコウグラウンド,,382019,,愛媛県松山市山越3-800,,,,,,33.86440788,132.7635238,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"5,488 ",,,,,
382019,E3820100108201,桑原小学校グラウンド,クワバラショウガッコウグラウンド,,382019,,愛媛県松山市桑原3-7-27,,,,,,33.83471669,132.7946,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"8,105 ",,,,,
382019,E3820100302201,道後小学校グラウンド,ドウゴショウガッコウグラウンド,,382019,,愛媛県松山市石手4-10-5,,,,,,33.84498638,132.7917087,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"4,306 ",,,,,
382019,E3820100450201,湯築小学校グラウンド,ユヅキショウガッコウグラウンド,,382019,,愛媛県松山市道後北代10-41,,,,,,33.8534425,132.7777068,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"6,920 ",,,,,
382019,E3820100543201,味生小学校グラウンド,ミブショウガッコウグラウンド,,382019,,愛媛県松山市別府町166-4,,,,,,33.84389353,132.7251856,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"12,625 ",,,,,
382019,E3820100545201,味生第二小学校グラウンド,ミブダイニショウガッコウグラウンド,,382019,,愛媛県松山市別府町3-1,,,,,,33.84435913,132.7287556,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"12,546 ",,,,,
382019,E3820100158201,生石小学校グラウンド,ショウセキショウガッコウグラウンド,,382019,,愛媛県松山市高岡町630-3,,,,,,33.83218201,132.71587,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"8,981 ",,,,,
382019,E3820100291201,垣生小学校グラウンド,ハブショウガッコウグラウンド,,382019,,愛媛県松山市西垣生町730-1,,,,,,33.81365027,132.7058208,,,,,,,,382019,愛媛県松山市,,1,,1,1,,,,1,,"17,779 ",,,,,
382019,E3820100658201,宮前小学校グラウンド,ミヤマエショウガッコウグラウンド,,382019,,愛媛県松山市祓川1-3-39,,,,,,33.85889123,132.7202933,,,,,,,,382019,愛媛県松山市,,1,,1,,,,,1,,"7,774 ",,,,,
382019,E3820100490201,三津浜小学校グラウンド,ミツハマショウガッコウグラウンド,,382019,,愛媛県松山市梅田町2-42,,,,,,33.85926984,132.7147698,,,,,,,,382019,愛媛県松山市,1,1,,1,1,,,,1,,"7,615 ",,,,,
382019,E3820100488201,高浜小学校グラウンド,タカハマショウガッコウグラウンド,,382019,,愛媛県松山市梅津寺町1352-2,,,,,,33.87587317,132.7089672,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"9,952 ",,,,,
382019,E3820100009201,久枝小学校グラウンド,ヒサエダショウガッコウグラウンド,,382019,,愛媛県松山市安城寺町586-1,,,,,,33.87019803,132.7395465,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"9,311 ",,,,,
382019,E3820100298201,みどり小学校グラウンド,ミドリショウガッコウグラウンド,,382019,,愛媛県松山市西長戸町493-2,,,,,,33.86630067,132.7399555,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"10,473 ",,,,,
382019,E3820100066201,潮見小学校グラウンド,シオミショウガッコウグラウンド,,382019,,愛媛県松山市吉藤4-7-13,,,,,,33.87364451,132.7548337,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"5,234 ",,,,,
382019,E3820100330201,和気小学校グラウンド,ワケショウガッコウグラウンド,,382019,,愛媛県松山市太山寺町671-3,,,,,,33.88930744,132.7319359,,,,,,,,382019,愛媛県松山市,,1,,1,,,,,1,,"9,228 ",,,,,
382019,E3820100524201,堀江小学校グラウンド,ホリエショウガッコウグラウンド,,382019,,愛媛県松山市福角町甲1409-2,,,,,,33.90170721,132.7578341,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"9,273 ",,,,,
382019,E3820100631201,余土小学校グラウンド,ヨドショウガッコウグラウンド,,382019,,愛媛県松山市余戸東1-14-17,,,,,,33.81519844,132.7370471,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"5,883 ",,,,,
382019,E3820100629201,さくら小学校グラウンド,サクラショウガッコウグラウンド,,382019,,愛媛県松山市余戸中4-11-1,,,,,,33.81837418,132.7292239,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"9,710 ",,,,,
382019,E3820100499202,興居島小学校グラウンド,ゴゴシマショウガッコウグラウンド,,382019,,愛媛県松山市泊町甲425-3,,,,,,33.89361531,132.6714975,,,,,,,,382019,愛媛県松山市,1,1,,1,,,,,1,,"2,835 ",,,,,
382019,E3820100494201,興居島小学校釣島分校グラウンド,ゴゴシマショウガッコウツルシマブンコウグラウンド,,382019,,愛媛県松山市泊町1465,,,,,,33.89461085,132.6376051,,,,,,,,382019,愛媛県松山市,1,1,,1,,,,,1,,"2,006 ",,,,,
382019,E3820100079201,窪田小学校グラウンド,クボタショウガッコウグラウンド,,382019,,愛媛県松山市久米窪田町307,,,,,,33.80127305,132.816471,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"8,370 ",,,,,
382019,E3820100521201,北久米小学校グラウンド,キタクメショウガッコウグラウンド,,382019,,愛媛県松山市福音寺町9,,,,,,33.82010828,132.7983449,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,"9,219 ",,,,,
382019,E3820100520201,福音小学校グラウンド,フクオンショウガッコウグラウンド,,382019,,愛媛県松山市福音寺町355-1,,,,,,33.82126506,132.7899311,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,"10,528 ",,,,,
382019,E3820100336201,久米小学校グラウンド,クメショウガッコウグラウンド,,382019,,愛媛県松山市鷹子町15-1,,,,,,33.81116986,132.8066113,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"10,552 ",,,,,
382019,E3820100255201,湯山小学校グラウンド,ユヤマショウガッコウグラウンド,,382019,,愛媛県松山市食場町甲128,,,,,,33.86082877,132.8148064,,,,,,,,382019,愛媛県松山市,,,1,1,1,,,,1,,"5,761 ",,,,,
382019,E3820100047201,日浦小学校グラウンド,ヒウラショウガッコウグラウンド,,382019,,愛媛県松山市河中町甲79-2,,,,,,33.90115037,132.8720182,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"6,565 ",,,,,
382019,E3820100034201,伊台小学校グラウンド,イダイショウガッコウグラウンド,,382019,,愛媛県松山市下伊台町1438-1,,,,,,33.87815143,132.7985614,,,,,,,,382019,愛媛県松山市,,,1,1,1,,,,1,,"8,070 ",,,,,
382019,E3820100272202,五明小学校グラウンド,ゴミョウショウガッコウグラウンド,,382019,,愛媛県松山市菅沢町乙45-4,,,,,,33.90319173,132.8188621,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"2,630 ",,,,,
382019,E3820100533201,小野小学校グラウンド,オノショウガッコウグラウンド,,382019,,愛媛県松山市平井町3673,,,,,,33.80719829,132.8379784,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"6,600 ",,,,,
382019,E3820100261201,浮穴小学校グラウンド,ウケナショウガッコウグラウンド,,382019,,愛媛県松山市森松町832,,,,,,33.79253482,132.7982332,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"11,327 ",,,,,
382019,E3820100422201,石井小学校グラウンド,イシイショウガッコウグラウンド,,382019,,愛媛県松山市東石井6-8-52,,,,,,33.81100923,132.7761877,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"6,930 ",,,,,
382019,E3820100652201,石井北小学校グラウンド,イシイキタショウガッコウグラウンド,,382019,,愛媛県松山市和泉南1-3-32,,,,,,33.81857226,132.7672823,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"6,755 ",,,,,
382019,E3820100655201,椿小学校グラウンド,ツバキショウガッコウグラウンド,,382019,,愛媛県松山市和泉南6-1-47,,,,,,33.81063935,132.7600288,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"9,728 ",,,,,
382019,E3820100021201,石井東小学校グラウンド,イシイヒガシショウガッコウグラウンド,,382019,,愛媛県松山市越智1-3-35,,,,,,33.80769579,132.7870463,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"9,180 ",,,,,
382019,E3820100428201,荏原小学校グラウンド,エバラショウガッコウグラウンド,,382019,,愛媛県松山市東方町甲1245,,,,,,33.76866834,132.8182109,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"7,745 ",,,,,
382019,E3820100072201,坂本小学校グラウンド,サカモトショウガッコウグラウンド,,382019,,愛媛県松山市久谷町30,,,,,,33.74905182,132.8258733,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"4,500 ",,,,,
382019,E3820100318201,浅海小学校グラウンド,アサナミショウガッコウグラウンド,,382019,,愛媛県松山市浅海本谷甲728,,,,,,34.00966597,132.8033118,,,,,,,,382019,愛媛県松山市,1,1,,1,1,,,,1,,"6,170 ",,,,,
382019,E3820100025201,立岩小学校グラウンド,タテイワショウガッコウグラウンド,,382019,,愛媛県松山市猿川原甲49,,,,,,33.97546757,132.8358154,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,"5,813 ",,,,,
382019,E3820100364201,難波小学校グラウンド,ナンバショウガッコウグラウンド,,382019,,愛媛県松山市中通甲807-1,,,,,,33.9830289,132.7947686,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,"7,498 ",,,,,
382019,E3820100509201,正岡小学校グラウンド,マサオカショウガッコウグラウンド,,382019,,愛媛県松山市八反地甲160,,,,,,33.97034254,132.7944248,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"5,242 ",,,,,
382019,E3820100579201,北条小学校グラウンド,ホウジョウショウガッコウグラウンド,,382019,,愛媛県松山市北条辻64,,,,,,33.97494905,132.7782795,,,,,,,,382019,愛媛県松山市,,1,,1,1,,,,1,,"9,720 ",,,,,
382019,E3820100094201,河野小学校グラウンド,コウノショウガッコウグラウンド,,382019,,愛媛県松山市宮内甲9-1,,,,,,33.95048211,132.7855949,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"7,886 ",,,,,
382019,E3820100251201,粟井小学校グラウンド,アワイショウガッコウグラウンド,,382019,,愛媛県松山市常竹甲100,,,,,,33.93409605,132.7760837,,,,,,,,382019,愛媛県松山市,,,1,1,1,,,,1,,"8,276 ",,,,,
382019,E3820100592201,睦月小学校グラウンド,ムヅキショウガッコウグラウンド,,382019,,愛媛県松山市睦月甲1068-6,,,,,,33.95760524,132.6646239,,,,,,,,382019,愛媛県松山市,1,,,1,,,,,1,,"2,109 ",,,,,
382019,E3820100617201,野忽那小学校グラウンド,ノグツナショウガッコウグラウンド,,382019,,愛媛県松山市野忽那甲1540-1,,,,,,33.97540793,132.6893998,,,,,,,,382019,愛媛県松山市,1,,,1,,,,,1,,"2,994 ",,,,,
382019,E3820100385201,中島小学校グラウンド,ナカジマショウガッコウグラウンド,,382019,,愛媛県松山市長師564,,,,,,33.96266523,132.6258154,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"7,840 ",,,,,
382019,E3820100118201,怒和小学校グラウンド,ヌワショウガッコウグラウンド,,382019,,愛媛県松山市元怒和甲8-2,,,,,,33.97296094,132.5490908,,,,,,,,382019,愛媛県松山市,1,,,1,,,,,1,,"2,500 ",,,,,
382019,E3820100391201,津和地小学校グラウンド,ツワジショウガッコウグラウンド,,382019,,愛媛県松山市津和地1588-1,,,,,,33.97546507,132.5081317,,,,,,,,382019,愛媛県松山市,1,,,1,,,,,1,,"3,701 ",,,,,
382019,E3820100477201,二神小学校グラウンド,フタガミショウガッコウグラウンド,,382019,,愛媛県松山市二神甲227,,,,,,33.93506128,132.5444245,,,,,,,,382019,愛媛県松山市,1,1,,1,,,,,1,,"2,052 ",,,,,
382019,E3820100529201,東中学校グラウンド,ヒガシチュウガッコウグラウンド,,382019,,愛媛県松山市文京町2-2,,,,,,33.85024931,132.774879,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"7,786 ",,,,,
382019,E3820100195201,拓南中学校グラウンド,タクナンチュウガッコウグラウンド,,382019,,愛媛県松山市枝松5-4-39,,,,,,33.82830368,132.783771,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"10,473 ",,,,,
382019,E3820100348201,城西中学校グラウンド,ジョウセイチュウガッコウグラウンド,,382019,,愛媛県松山市竹原3-19-35,,,,,,33.8343588,132.7471237,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"15,283 ",,,,,
382019,E3820100398201,雄新中学校グラウンド,ユウシンチュウガッコウグランド,,382019,,愛媛県松山市土居田町1,,,,,,33.82449068,132.7542923,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"11,417 ",,,,,
382019,E3820100282201,勝山中学校グラウンド,カツヤマチュウガッコウグラウンド,,382019,,愛媛県松山市清水町3-148-2,,,,,,33.85194334,132.7636833,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"9,759 ",,,,,
382019,E3820100507201,桑原中学校グラウンド,クワバラチュウガッコウグラウンド,,382019,,愛媛県松山市畑寺町丙238-28,,,,,,33.83624435,132.805795,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"13,406 ",,,,,
382019,E3820100244201,道後中学校グラウンド,ドウゴチュウガッコウグラウンド,,382019,,愛媛県松山市上市1-3-57,,,,,,33.84530121,132.7893687,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"11,285 ",,,,,
382019,E3820100562201,津田中学校グラウンド,ツダチュウガッコウグラウンド,,382019,,愛媛県松山市北斎院町1106,,,,,,33.83749793,132.7227946,,,,,,,,382019,愛媛県松山市,,,1,1,1,,,,1,,"12,216 ",,,,,
382019,E3820100154201,西中学校グラウンド,ニシチュウガッコウグラウンド,,382019,,愛媛県松山市高岡町409,,,,,,33.82570951,132.7174712,,,,,,,,382019,愛媛県松山市,,1,,1,1,,,,1,,"11,564 ",,,,,
382019,E3820100290201,垣生中学校グラウンド,ハブチュウガッコウグラウンド,,382019,,愛媛県松山市西垣生町418,,,,,,33.80917279,132.7060858,,,,,,,,382019,愛媛県松山市,,1,,1,1,,,,1,,"11,143 ",,,,,
382019,E3820100204201,三津浜中学校グラウンド,ミツハマチュウガッコウグラウンド,,382019,,愛媛県松山市若葉町8-48,,,,,,33.85604567,132.7183327,,,,,,,,382019,愛媛県松山市,,1,,1,,,,,1,,"7,193 ",,,,,
382019,E3820100489201,高浜中学校グラウンド,タカハマチュウガッコウグラウンド,,382019,,愛媛県松山市梅津寺町乙52,,,,,,33.87565469,132.7102154,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,"7,690 ",,,,,
382019,E3820100060201,鴨川中学校グラウンド,カモガワチュウガッコウグラウンド,,382019,,愛媛県松山市鴨川2-7-19,,,,,,33.87348578,132.7505726,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"6,700 ",,,,,
382019,E3820100329201,北中学校グラウンド,キタチュウガッコウグラウンド,,382019,,愛媛県松山市太山寺町491-1,,,,,,33.88241632,132.7348915,,,,,,,,382019,愛媛県松山市,,1,,1,1,,,,1,,"13,350 ",,,,,
382019,E3820100451201,内宮中学校グラウンド,ウチミヤチュウガッコウグラウンド,,382019,,愛媛県松山市内宮町569-1,,,,,,33.89363466,132.74979,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"3,613 ",,,,,
382019,E3820100551201,余土中学校グラウンド,ヨドチュウガッコウグラウンド,,382019,,愛媛県松山市保免西4-5-23,,,,,,33.81375999,132.7422128,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"36,262 ",,,,,
382019,E3820100190201,椿中学校グラウンド,ツバキチュウガッコウグラウンド,,382019,,愛媛県松山市市坪南1-1-20,,,,,,33.80868393,132.7541525,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"10,021 ",,,,,
382019,E3820100499201,興居島中学校グラウンド,ゴゴシマチュウガッコウグラウンド,,382019,,愛媛県松山市泊町甲425-3,,,,,,33.89365984,132.6713688,,,,,,,,382019,愛媛県松山市,1,1,,1,,,,,1,,0 ,,,,,
382019,E3820100641201,久米中学校グラウンド,クメチュウガッコウグラウンド,,382019,,愛媛県松山市来住町689,,,,,,33.80169403,132.801856,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"14,342 ",,,,,
382019,E3820100147201,湯山中学校グラウンド,ユヤマチュウガッコウグラウンド,,382019,,愛媛県松山市溝辺町甲508-1,,,,,,33.85265926,132.8058222,,,,,,,,382019,愛媛県松山市,,,1,1,1,,,,1,,"8,942 ",,,,,
382019,E3820100045201,日浦中学校グラウンド,ヒウラチュウガッコウグラウンド,,382019,,愛媛県松山市河中町188-1,,,,,,33.90178287,132.8708725,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,"3,862 ",,,,,
382019,E3820100031201,旭中学校グラウンド,アサヒチュウガッコウグラウンド,,382019,,愛媛県松山市下伊台町1105-1,,,,,,33.87387799,132.8025546,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"8,976 ",,,,,
382019,E3820100534201,小野中学校グラウンド,オノチュウガッコウグラウンド,,382019,,愛媛県松山市平井町3690,,,,,,33.80757748,132.8369197,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"11,315 ",,,,,
382019,E3820100263201,南第二中学校グラウンド,ミナミダイニチュウガッコウグラウンド,,382019,,愛媛県松山市森松町943,,,,,,33.79595563,132.7923915,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"12,660 ",,,,,
382019,E3820100423201,南中学校グラウンド,ミナミチュウガッコウグラウンド,,382019,,愛媛県松山市東石井7-2-52,,,,,,33.80683037,132.7755132,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"11,883 ",,,,,
382019,E3820100253201,久谷中学校グラウンド,クタニチュウガッコウグラウンド,,382019,,愛媛県松山市浄瑠璃町940,,,,,,33.75860636,132.8188234,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,"9,405 ",,,,,
382019,E3820100576201,北条北中学校グラウンド,ホウジョウキタチュウガッコウグラウンド,,382019,,愛媛県松山市北条辻365,,,,,,33.97078105,132.7824409,,,,,,,,382019,愛媛県松山市,,1,,1,1,,,,1,,"25,020 ",,,,,
382019,E3820100051201,北条南中学校グラウンド,ホウジョウミナミチュウガッコウグラウンド,,382019,,愛媛県松山市河野別府12,,,,,,33.94629316,132.7804368,,,,,,,,382019,愛媛県松山市,,,1,1,1,,,,1,,"22,895 ",,,,,
382019,E3820100386201,中島中学校グラウンド,ナカジマチュウガッコウグラウンド,,382019,,愛媛県松山市長師817,,,,,,33.96403979,132.6256057,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,0 ,,,,,
382019,E3820100266201,三津浜幼稚園グラウンド,ミツハマヨウチエングラウンド,,382019,,愛媛県松山市神田町1-41,,,,,,33.8609669,132.7190167,,,,,,,,382019,愛媛県松山市,,1,,1,,,,,1,,"1,465 ",,,,,
382019,E3820100272201,五明幼稚園グラウンド,ゴミョウヨウチエングラウンド,,382019,,愛媛県松山市菅沢町乙45-4,,,,,,33.90331194,132.8187709,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,474 ,,,,,
382019,E3820100293201,石井幼稚園グラウンド,イシイヨウチエングラウンド,,382019,,愛媛県松山市西石井6-4-29,,,,,,33.81246776,132.7743209,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,884 ,,,,,
382019,E3820100430201,荏原幼稚園グラウンド,エバラヨウチエングラウンド,,382019,,愛媛県松山市東方町甲1493-3,,,,,,33.76879372,132.8168902,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,824 ,,,,,
382019,E3820100071201,坂本幼稚園グラウンド,サカモトヨウチエングラウンド,,382019,,愛媛県松山市久谷町24,,,,,,33.74942514,132.8250742,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,895 ,,,,,
382019,E3820100170201,八雲保育園グラウンド,ヤクモホイクエングラウンド,,382019,,愛媛県松山市此花町1-8,,,,,,33.84019015,132.7809061,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"1,690 ",,,,,
382019,E3820100359201,松山保育園グラウンド,マツヤマホイクエングラウンド,,382019,,愛媛県松山市中村3-5-29,,,,,,33.83041343,132.7759057,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,872 ,,,,,
382019,E3820100515201,朝美保育園グラウンド,アサミホイクエングラウンド,,382019,,愛媛県松山市美沢2-7-39,,,,,,33.85096337,132.7462402,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,427 ,,,,,
382019,E3820100179201,山越保育園グラウンド,ヤマゴエホイクエングラウンド,,382019,,愛媛県松山市山越1-19-40,,,,,,33.85633676,132.7554524,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,999 ,,,,,
382019,E3820100109201,桑原保育園グラウンド,クワバラホイクエングラウンド,,382019,,愛媛県松山市桑原4-10-22,,,,,,33.83247794,132.7945902,,,,,,,,382019,愛媛県松山市,1,1,1,1,1,,,,1,,707 ,,,,,
382019,E3820100448201,道後保育園グラウンド,ドウゴホイクエングラウンド,,382019,,愛媛県松山市道後姫塚123-1,,,,,,33.84951193,132.7891894,,,,,,,,382019,愛媛県松山市,1,,1,1,1,,,,1,,734 ,,,,,
382019,E3820100565201,味生保育園グラウンド,ミブホイクエングラウンド,,382019,,愛媛県松山市北斎院町759-1,,,,,,33.84283469,132.7250139,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,803 ,,,,,
382019,E3820100161201,生石保育園グラウンド,ショウセキホイクエングラウンド,,382019,,愛媛県松山市高岡町860-1,,,,,,33.83062292,132.7127646,,,,,,,,382019,愛媛県松山市,,1,,1,1,,,,1,,248 ,,,,,
382019,E3820100350201,中須賀保育園グラウンド,ナカスガホイクエングラウンド,,382019,,愛媛県松山市中須賀1-12-17,,,,,,33.86454994,132.7245173,,,,,,,,382019,愛媛県松山市,,1,,1,,,,,1,,"1,135 ",,,,,
382019,E3820100166201,高浜保育園グラウンド,タカハマホイクエングラウンド,,382019,,愛媛県松山市高浜町6-1674,,,,,,33.89305823,132.7083056,,,,,,,,382019,愛媛県松山市,1,,,1,,,,,1,,506 ,,,,,
382019,E3820100598201,堀江保育園グラウンド,ホリエホイクエングラウンド,,382019,,愛媛県松山市堀江町甲1654-9,,,,,,33.90478898,132.7484575,,,,,,,,382019,愛媛県松山市,,1,,1,,,,,1,,303 ,,,,,
382019,E3820100633201,余土保育園グラウンド,ヨドホイクエングラウンド,,382019,,愛媛県松山市余戸東4-1-19,,,,,,33.81593874,132.7361983,,,,,,,,382019,愛媛県松山市,,1,1,1,1,,,,1,,"1,024 ",,,,,
382019,E3820100624201,もものはなこども園グラウンド,モモノハナホイクエングラウンド,,382019,,愛媛県松山市由良町479,,,,,,33.9017054,132.6740224,,,,,,,,382019,愛媛県松山市,1,1,,1,,,,,1,,501 ,,,,,
